	Cycle_ID	Cap_Chg	Cap_DChg	Specific_Capacity-Chg	Specific_Capacity-DChg	Chg/DChg_Efficiency	Engy_Chg	Engy_DChg	REngy_Chg	REngy_Dchg	CC_Chg_Ratio	CC_Chg_Cap	Plat_Cap	Plat_Capacity_Density	Plat_Efficiency	Plat_Time	Capacitance_Chg	Capacitance_DChg	IR	Mid_value_Voltage	Discharge_Fading_Ratio	Charge_Time	Discharge_Time	Charge_IR	Discharge_IR	End_Temperature	Net_Cap_DChg	Net_Engy_DChg
40	72.44	72.35	72439.44	72349.01	99.875	257.40	253.96	257403.97	253955.35	88.44	64.06	17.45	17446.13	24.11	0:29:56.000	438141.77	403495.65	0.000	3551.2	369.06	2:11:06.000	2:04:08.000	802.116	130.228	0.0	-0.09	-3.45	
41	72.40	72.38	72395.68	72378.19	99.976	257.25	254.07	257246.31	254068.98	88.45	64.03	17.48	17475.29	24.14	0:29:59.000	438318.95	403096.33	0.000	3551.5	369.21	2:10:51.000	2:04:11.000	802.116	130.098	0.0	-0.02	-3.18	
42	72.46	72.41	72461.86	72406.05	99.923	257.49	254.16	257485.14	254164.45	96.44	69.88	17.47	17465.56	24.12	0:29:58.000	437835.99	403626.17	0.000	3551.2	369.35	2:11:18.000	2:04:14.000	797.827	130.326	0.0	-0.06	-3.32	
43	72.40	72.33	72399.76	72334.62	99.910	257.24	253.89	257244.05	253892.05	88.49	64.07	17.44	17443.42	24.11	0:29:56.000	438122.61	403415.37	0.000	3550.9	368.98	2:10:52.000	2:04:08.000	802.231	137.845	0.0	-0.07	-3.35	
44	72.41	72.35	72406.44	72353.57	99.927	257.26	253.96	257255.92	253956.22	88.41	64.02	17.42	17422.07	24.08	0:29:54.000	437061.03	403333.62	0.000	3550.9	369.08	2:11:04.000	2:04:10.000	780.892	137.638	0.0	-0.05	-3.30	
45	72.38	72.40	72380.38	72397.44	100.024	257.17	254.12	257168.88	254118.64	96.48	69.83	17.46	17455.74	24.11	0:29:57.000	436391.53	403578.18	0.000	3551.2	369.30	2:10:50.000	2:04:13.000	775.061	137.810	0.0	0.02	-3.05	
46	72.41	72.43	72414.62	72426.75	100.017	257.29	254.23	257285.28	254227.93	96.45	69.84	17.48	17485.00	24.14	0:30:00.000	436378.67	403929.22	0.000	3551.2	369.45	2:11:02.000	2:04:16.000	770.661	130.391	0.0	0.01	-3.06	
47	72.43	72.38	72433.22	72378.19	99.924	257.35	254.07	257347.01	254065.28	96.46	69.87	17.47	17465.57	24.13	0:29:58.000	435834.16	403658.37	0.000	3551.2	369.21	2:10:55.000	2:04:11.000	749.214	130.228	0.0	-0.06	-3.28	
48	72.42	72.40	72420.40	72395.88	99.966	257.29	254.11	257294.24	254112.69	96.45	69.85	17.46	17463.94	24.12	0:29:58.000	435320.50	403569.46	0.000	3550.9	369.30	2:11:03.000	2:04:14.000	740.635	137.638	0.0	-0.02	-3.18	
49	72.39	72.34	72394.28	72338.31	99.923	257.19	253.90	257190.41	253901.65	88.44	64.03	17.46	17460.70	24.14	0:29:58.000	434727.94	403435.96	0.000	3550.9	369.00	2:10:56.000	2:04:09.000	736.556	130.163	0.0	-0.06	-3.29	
50	72.44	72.36	72438.46	72356.82	99.887	257.35	253.98	257347.38	253977.10	88.44	64.07	17.46	17461.86	24.13	0:29:58.000	435211.03	403539.23	0.000	3550.9	369.10	2:11:12.000	2:04:10.000	740.847	137.776	0.0	-0.08	-3.37	
51	72.44	72.40	72439.05	72397.41	99.943	257.35	254.13	257351.10	254127.77	88.44	64.06	17.47	17465.52	24.12	0:29:58.000	434489.45	403577.98	0.000	3550.9	369.30	2:11:00.000	2:04:13.000	726.441	130.293	0.0	-0.04	-3.22	
52	72.62	74.30	72619.75	74301.07	102.315	257.46	260.99	257456.58	260994.08	100.00	72.62	19.95	19950.27	26.85	3:59:53.000	422685.68	413038.68	0.000	3544.7	379.01	14:33:11.000	14:53:24.000	798.298	250.501	0.0	1.68	3.54	
53	74.17	72.37	74169.34	72365.82	97.568	263.07	254.01	263068.72	254011.58	94.25	69.90	17.47	17465.48	24.13	0:29:58.000	421816.13	403401.94	0.000	3550.9	369.14	2:14:15.000	2:04:10.000	442.943	130.457	0.0	-1.80	-9.06	
54	72.52	72.36	72524.22	72356.99	99.769	257.63	253.97	257632.68	253974.05	96.33	69.86	17.44	17443.01	24.11	0:29:56.000	433052.21	403727.81	0.000	3550.9	369.10	2:11:24.000	2:04:10.000	687.831	137.741	0.0	-0.17	-3.66	
55	72.48	72.43	72483.92	72426.14	99.920	257.48	254.22	257481.38	254218.02	88.38	64.06	17.46	17461.61	24.11	0:29:58.000	432524.65	404113.62	0.000	3550.9	369.45	2:11:24.000	2:04:17.000	677.918	137.672	0.0	-0.06	-3.26	
56	72.52	72.45	72524.27	72445.53	99.891	257.63	254.29	257629.31	254288.71	92.89	67.36	17.46	17455.62	24.09	0:29:57.000	432120.79	403284.24	0.000	3550.9	369.55	2:11:22.000	2:04:18.000	664.951	130.163	0.0	-0.08	-3.34	
57	72.51	72.48	72507.66	72484.93	99.969	257.55	254.44	257553.72	254436.75	96.38	69.88	17.47	17465.54	24.10	0:29:58.000	431165.49	404065.89	0.000	3550.9	369.75	2:11:29.000	2:04:22.000	664.856	130.228	0.0	-0.02	-3.12	
58	72.50	72.43	72499.82	72426.46	99.899	257.52	254.22	257523.14	254222.13	96.46	69.93	17.45	17446.14	24.09	0:29:56.000	431118.86	403365.21	0.000	3550.9	369.45	2:11:01.000	2:04:16.000	651.987	130.228	0.0	-0.07	-3.30	
59	72.50	72.43	72503.75	72433.99	99.904	257.54	254.26	257537.53	254255.22	96.40	69.89	17.47	17465.35	24.11	0:29:58.000	429793.35	403781.93	0.000	3550.9	369.49	2:11:13.000	2:04:17.000	633.400	130.424	0.0	-0.07	-3.28	
60	72.50	72.44	72503.23	72437.29	99.909	257.53	254.26	257528.59	254263.36	96.42	69.91	17.46	17463.51	24.11	0:29:58.000	430215.31	403800.29	0.000	3550.9	369.51	2:11:20.000	2:04:18.000	633.491	137.741	0.0	-0.07	-3.27	
61	72.48	72.44	72479.16	72441.98	99.949	257.44	254.28	257435.60	254279.23	88.39	64.06	17.45	17452.67	24.09	0:29:57.000	429647.55	404014.11	0.000	3550.9	369.53	2:11:15.000	2:04:19.000	629.201	137.845	0.0	-0.04	-3.16	
62	72.46	72.44	72456.59	72444.91	99.984	257.37	254.29	257365.45	254292.85	88.39	64.05	17.45	17453.47	24.09	0:29:57.000	429301.70	403280.75	0.000	3550.9	369.55	2:11:23.000	2:04:19.000	620.709	137.845	0.0	-0.01	-3.07	
63	72.48	72.42	72475.41	72422.94	99.928	257.42	254.21	257423.38	254214.63	88.40	64.07	17.47	17472.55	24.13	0:29:59.000	428355.74	403532.86	0.000	3550.9	369.43	2:11:17.000	2:04:17.000	616.242	137.672	0.0	-0.05	-3.21	
64	72.45	72.39	72445.50	72390.83	99.925	257.31	254.10	257309.72	254099.84	88.43	64.06	17.47	17472.29	24.14	0:29:59.000	428601.15	403541.30	0.000	3550.6	369.27	2:11:02.000	2:04:14.000	616.419	137.741	0.0	-0.05	-3.21	
65	72.41	72.43	72406.21	72425.79	100.027	257.17	254.22	257169.79	254219.87	88.44	64.04	17.47	17470.38	24.12	0:29:59.000	428580.02	403923.84	0.000	3550.6	369.45	2:11:00.000	2:04:18.000	616.419	137.672	0.0	0.02	-2.95	
66	72.43	72.43	72428.11	72425.49	99.996	257.25	254.22	257246.39	254218.17	88.40	64.03	17.47	17470.31	24.12	0:29:59.000	428287.12	403359.79	0.000	3550.6	369.45	2:11:20.000	2:04:18.000	599.256	130.195	0.0	-0.00	-3.03	
67	72.43	72.42	72431.38	72415.88	99.979	257.25	254.19	257246.54	254187.11	88.41	64.04	17.46	17460.58	24.11	0:29:58.000	427393.84	403868.60	0.000	3550.6	369.40	2:11:23.000	2:04:17.000	597.826	137.707	0.0	-0.02	-3.06	
68	72.37	72.38	72372.44	72377.16	100.007	257.04	254.05	257037.39	254052.18	88.45	64.02	17.46	17460.64	24.12	0:29:58.000	427747.17	403652.63	0.000	3550.3	369.20	2:11:01.000	2:04:13.000	599.256	137.672	0.0	0.00	-2.99	
69	72.43	72.33	72432.47	72328.36	99.856	257.25	253.88	257252.77	253882.47	88.43	64.05	17.44	17441.16	24.11	0:29:56.000	428031.70	403380.45	0.000	3550.6	368.95	2:11:22.000	2:04:08.000	593.535	137.672	0.0	-0.10	-3.37	
70	72.39	72.38	72390.05	72376.91	99.982	257.10	254.05	257095.43	254050.81	88.47	64.04	17.47	17470.29	24.14	0:29:59.000	428062.07	403463.73	0.000	3550.3	369.20	2:11:13.000	2:04:13.000	603.547	137.672	0.0	-0.01	-3.04	
71	72.39	72.27	72392.69	72269.98	99.830	257.11	253.66	257105.19	253664.39	88.51	64.07	17.46	17460.57	24.16	0:29:58.000	427586.04	402680.58	0.000	3550.3	368.65	2:11:10.000	2:04:02.000	593.535	130.163	0.0	-0.12	-3.44	
72	72.39	72.28	72391.96	72279.14	99.844	257.10	253.69	257097.91	253686.44	88.47	64.04	17.43	17431.21	24.12	0:29:55.000	427371.37	403293.38	0.000	3550.3	368.70	2:11:20.000	2:04:03.000	593.535	130.424	0.0	-0.11	-3.41	
73	72.38	72.34	72381.79	72338.06	99.940	257.06	253.90	257057.94	253904.89	88.51	64.06	17.45	17450.86	24.12	0:29:57.000	426891.28	403434.58	0.000	3550.3	369.00	2:11:14.000	2:04:09.000	576.373	137.741	0.0	-0.04	-3.15	
74	72.38	72.31	72375.79	72308.93	99.908	257.04	253.81	257037.33	253808.06	88.49	64.04	17.45	17450.87	24.13	0:29:57.000	427065.78	403459.62	0.000	3550.3	368.85	2:11:12.000	2:04:06.000	584.954	137.672	0.0	-0.07	-3.23	
